,agent1,agent2,agent3,agent4,agent5,agent6,agent7,agent8,agent9,agent10,agent11,agent12,agent13,agent14,agent15,agent16,agent17,agent18,agent19,agent20,agent21,agent22,agent23,agent24,agent25,agent26,agent27,agent28,agent29,agent30,agent31,agent32,agent33,agent34,agent35,agent36,agent37,agent38,agent39,agent40,agent41,agent42,agent43,agent44,agent45,agent46,agent47,agent48,agent49,agent50
ep5536,11.0,14.0,16.0,15.0,16.0,15.0,15.0,13.0,14.0,16.0,16.0,7.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,16.0,16.0,16.0,16.0,13.0,13.0,16.0,16.0,16.0,12.0,7.0,14.0,16.0,16.0,15.0,16.0,9.0,15.0,16.0,16.0,16.0,11.0,16.0,16.0,13.0,16.0,15.0,15.0,13.0,16.0,13.0
ep5537,12.0,12.0,16.0,14.0,16.0,7.0,12.0,13.0,16.0,16.0,16.0,9.0,16.0,11.0,7.0,16.0,15.0,16.0,16.0,9.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,14.0,14.0,16.0,16.0,16.0,10.0,16.0,16.0,14.0,11.0,13.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,14.0,16.0,13.0,14.0,16.0
ep5538,16.0,14.0,7.0,14.0,16.0,16.0,16.0,16.0,11.0,12.0,16.0,16.0,15.0,16.0,9.0,14.0,16.0,13.0,15.0,16.0,14.0,14.0,12.0,16.0,16.0,16.0,12.0,15.0,16.0,16.0,16.0,8.0,16.0,16.0,16.0,16.0,15.0,7.0,16.0,15.0,15.0,16.0,13.0,8.0,16.0,16.0,16.0,12.0,16.0,16.0
ep5539,11.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,9.0,16.0,16.0,16.0,15.0,12.0,15.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,7.0,15.0,16.0,11.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,11.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,13.0,16.0,13.0
ep5540,15.0,9.0,15.0,16.0,9.0,9.0,12.0,16.0,16.0,13.0,10.0,7.0,11.0,16.0,14.0,12.0,16.0,7.0,15.0,16.0,16.0,16.0,15.0,16.0,16.0,13.0,16.0,14.0,13.0,16.0,14.0,9.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,14.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
ep5541,16.0,15.0,16.0,16.0,16.0,16.0,11.0,15.0,14.0,16.0,16.0,16.0,14.0,7.0,16.0,13.0,16.0,11.0,12.0,16.0,16.0,16.0,16.0,15.0,16.0,15.0,10.0,13.0,16.0,16.0,16.0,16.0,16.0,14.0,15.0,16.0,9.0,16.0,16.0,15.0,13.0,15.0,14.0,16.0,11.0,16.0,16.0,16.0,14.0,16.0
ep5542,16.0,16.0,14.0,11.0,16.0,10.0,13.0,16.0,16.0,16.0,13.0,16.0,12.0,14.0,16.0,16.0,13.0,16.0,15.0,15.0,15.0,16.0,16.0,9.0,15.0,14.0,7.0,16.0,13.0,16.0,15.0,16.0,16.0,11.0,11.0,16.0,16.0,16.0,9.0,16.0,16.0,16.0,9.0,10.0,16.0,15.0,16.0,16.0,8.0,16.0
ep5543,16.0,16.0,16.0,16.0,14.0,10.0,13.0,16.0,16.0,16.0,15.0,16.0,16.0,15.0,15.0,16.0,16.0,11.0,16.0,14.0,16.0,16.0,16.0,16.0,15.0,16.0,15.0,16.0,7.0,9.0,16.0,10.0,16.0,11.0,7.0,9.0,16.0,13.0,15.0,16.0,16.0,16.0,16.0,7.0,9.0,14.0,16.0,12.0,15.0,15.0
ep5544,16.0,12.0,14.0,16.0,7.0,7.0,16.0,15.0,7.0,16.0,13.0,16.0,14.0,16.0,15.0,15.0,14.0,7.0,11.0,13.0,16.0,16.0,16.0,16.0,12.0,16.0,16.0,13.0,14.0,16.0,16.0,15.0,10.0,16.0,16.0,16.0,14.0,16.0,13.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,14.0,8.0,16.0,14.0
ep5545,14.0,16.0,16.0,11.0,15.0,14.0,14.0,16.0,15.0,11.0,15.0,14.0,16.0,13.0,13.0,14.0,9.0,14.0,11.0,14.0,13.0,16.0,11.0,16.0,13.0,11.0,16.0,16.0,16.0,7.0,16.0,11.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,7.0,12.0,9.0,16.0,16.0,16.0,13.0,14.0,16.0,16.0
ep5546,16.0,16.0,14.0,9.0,15.0,9.0,16.0,14.0,16.0,9.0,16.0,16.0,16.0,10.0,11.0,11.0,11.0,16.0,14.0,16.0,11.0,11.0,12.0,16.0,16.0,16.0,15.0,13.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,11.0,15.0,15.0,13.0,15.0,15.0,11.0,16.0
ep5547,9.0,13.0,16.0,15.0,16.0,13.0,10.0,14.0,16.0,16.0,16.0,15.0,14.0,16.0,15.0,16.0,14.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,7.0,16.0,15.0,13.0,16.0,16.0,16.0,16.0,15.0,10.0,16.0,15.0,11.0,10.0,16.0,9.0,14.0,13.0,16.0,16.0,14.0,16.0,11.0,7.0,13.0,11.0
ep5548,15.0,16.0,13.0,14.0,16.0,16.0,16.0,16.0,16.0,14.0,9.0,15.0,16.0,16.0,16.0,16.0,11.0,13.0,14.0,16.0,16.0,16.0,7.0,13.0,16.0,14.0,15.0,14.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,7.0,11.0,7.0,7.0,9.0,7.0,12.0,13.0,16.0,11.0,13.0,16.0,16.0,16.0,13.0
ep5549,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,11.0,14.0,15.0,16.0,14.0,15.0,16.0,11.0,13.0,7.0,15.0,16.0,16.0,8.0,13.0,16.0,16.0,16.0,16.0,15.0,8.0,15.0,16.0,9.0,16.0,16.0,14.0,16.0,13.0,13.0,14.0,16.0,16.0,16.0,15.0,16.0,15.0,15.0
ep5550,11.0,16.0,16.0,13.0,16.0,15.0,14.0,12.0,14.0,13.0,14.0,14.0,7.0,16.0,16.0,7.0,7.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,10.0,8.0,13.0,16.0,16.0,16.0,13.0,13.0,16.0,12.0,16.0,15.0,13.0,7.0,16.0,11.0,7.0,15.0,16.0,16.0,11.0,16.0,7.0,7.0,15.0
ep5551,16.0,13.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,15.0,16.0,11.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,15.0,12.0,12.0,15.0,11.0,16.0,14.0,11.0,12.0,16.0,13.0,14.0,16.0,16.0,16.0,16.0,9.0,7.0,14.0,16.0,9.0,7.0,16.0,16.0,16.0,11.0,16.0,9.0,16.0,16.0
ep5552,16.0,16.0,16.0,10.0,12.0,16.0,16.0,16.0,16.0,13.0,11.0,16.0,15.0,15.0,15.0,14.0,11.0,16.0,14.0,16.0,11.0,15.0,12.0,15.0,16.0,16.0,15.0,16.0,16.0,9.0,16.0,16.0,16.0,14.0,12.0,13.0,16.0,16.0,14.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,14.0,16.0
ep5553,16.0,16.0,9.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,15.0,12.0,16.0,11.0,13.0,14.0,14.0,16.0,13.0,16.0,16.0,14.0,16.0,16.0,14.0,15.0,16.0,16.0,15.0,16.0,14.0,16.0,16.0,9.0,15.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,10.0,14.0,15.0,9.0
ep5554,16.0,12.0,13.0,7.0,16.0,13.0,11.0,16.0,16.0,12.0,14.0,14.0,14.0,16.0,16.0,10.0,15.0,14.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,9.0,16.0,15.0,16.0,16.0,16.0,15.0,11.0,16.0,11.0,16.0,16.0,16.0,13.0,15.0,15.0,9.0,8.0,16.0,16.0,16.0,16.0,16.0
ep5555,15.0,16.0,16.0,16.0,13.0,16.0,15.0,16.0,16.0,15.0,14.0,9.0,16.0,13.0,10.0,16.0,16.0,15.0,12.0,16.0,14.0,7.0,15.0,16.0,16.0,11.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,8.0,13.0,16.0,16.0,7.0,16.0,9.0,12.0,16.0,11.0,11.0,14.0,7.0,16.0
ep5556,16.0,16.0,16.0,9.0,16.0,13.0,10.0,16.0,16.0,16.0,13.0,13.0,14.0,15.0,16.0,15.0,12.0,7.0,14.0,7.0,16.0,16.0,15.0,16.0,11.0,16.0,16.0,15.0,14.0,16.0,16.0,16.0,16.0,15.0,16.0,14.0,13.0,16.0,11.0,14.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0
ep5557,16.0,12.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,14.0,16.0,16.0,15.0,15.0,15.0,7.0,16.0,16.0,14.0,16.0,9.0,16.0,16.0,12.0,16.0,11.0,16.0,11.0,14.0,15.0,16.0,16.0,16.0,16.0,11.0,16.0,10.0,16.0,16.0,16.0,14.0,16.0,16.0,15.0,16.0
ep5558,14.0,16.0,14.0,13.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,15.0,16.0,16.0,9.0,16.0,16.0,16.0,16.0,16.0,9.0,14.0,12.0,12.0,11.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,7.0,11.0,16.0,12.0,14.0,16.0,16.0,16.0,16.0
ep5559,16.0,15.0,16.0,7.0,16.0,13.0,16.0,16.0,11.0,13.0,15.0,14.0,11.0,15.0,11.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,14.0,16.0,11.0,16.0,16.0,16.0,16.0,16.0,15.0,11.0,7.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,11.0,12.0,16.0,13.0,16.0,9.0,11.0
ep5560,15.0,16.0,16.0,16.0,16.0,13.0,16.0,9.0,16.0,11.0,16.0,16.0,14.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,11.0,14.0,14.0,16.0,16.0,15.0,8.0,12.0,14.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,12.0,7.0,16.0,15.0,16.0,16.0,11.0,13.0,7.0,14.0,15.0,15.0,16.0
ep5561,13.0,15.0,16.0,9.0,11.0,16.0,13.0,10.0,16.0,15.0,16.0,15.0,11.0,14.0,16.0,16.0,14.0,16.0,16.0,16.0,15.0,16.0,15.0,7.0,16.0,15.0,16.0,14.0,16.0,16.0,16.0,13.0,16.0,16.0,11.0,16.0,16.0,16.0,15.0,16.0,9.0,16.0,15.0,16.0,10.0,10.0,10.0,16.0,9.0,16.0
ep5562,15.0,16.0,14.0,16.0,12.0,16.0,16.0,16.0,16.0,16.0,7.0,16.0,16.0,16.0,16.0,16.0,7.0,16.0,8.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,15.0,7.0,14.0,16.0,16.0,16.0,14.0,13.0,9.0,14.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,14.0,16.0,16.0
ep5563,15.0,16.0,16.0,14.0,14.0,16.0,16.0,7.0,16.0,11.0,16.0,16.0,13.0,16.0,16.0,16.0,15.0,16.0,15.0,16.0,15.0,16.0,12.0,16.0,7.0,16.0,15.0,14.0,16.0,16.0,7.0,11.0,15.0,15.0,16.0,7.0,16.0,16.0,15.0,15.0,16.0,16.0,9.0,16.0,14.0,16.0,16.0,16.0,12.0,15.0
ep5564,10.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,12.0,16.0,11.0,16.0,12.0,16.0,13.0,16.0,16.0,16.0,8.0,14.0,16.0,16.0,13.0,16.0,9.0,9.0,7.0,16.0,16.0,16.0,16.0,14.0,12.0,16.0,11.0,16.0,11.0,16.0,16.0,9.0,16.0,7.0,14.0,15.0,16.0,14.0,16.0,16.0,16.0,16.0
ep5565,16.0,16.0,16.0,16.0,11.0,14.0,13.0,16.0,15.0,16.0,14.0,15.0,7.0,16.0,15.0,12.0,11.0,16.0,16.0,16.0,16.0,15.0,16.0,7.0,12.0,16.0,16.0,16.0,7.0,9.0,9.0,16.0,15.0,14.0,9.0,16.0,16.0,14.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,9.0,16.0,16.0,13.0,7.0
ep5566,13.0,7.0,11.0,12.0,9.0,11.0,16.0,14.0,14.0,16.0,15.0,12.0,16.0,16.0,16.0,16.0,10.0,15.0,12.0,16.0,12.0,14.0,13.0,14.0,16.0,12.0,12.0,12.0,15.0,16.0,7.0,14.0,15.0,12.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,14.0,16.0,14.0,11.0,13.0,16.0,16.0,16.0,9.0
ep5567,16.0,14.0,16.0,16.0,9.0,16.0,12.0,16.0,16.0,16.0,14.0,16.0,7.0,13.0,11.0,16.0,13.0,16.0,14.0,16.0,16.0,13.0,16.0,14.0,16.0,16.0,11.0,16.0,16.0,16.0,15.0,16.0,13.0,14.0,11.0,16.0,16.0,16.0,10.0,16.0,16.0,16.0,16.0,8.0,9.0,10.0,15.0,16.0,16.0,16.0
ep5568,13.0,11.0,15.0,14.0,16.0,15.0,13.0,13.0,16.0,11.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,10.0,16.0,11.0,12.0,7.0,16.0,15.0,16.0,7.0,16.0,7.0,13.0,14.0,16.0,14.0,16.0,7.0,16.0,11.0,15.0,13.0,11.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0
ep5569,16.0,16.0,16.0,12.0,13.0,16.0,16.0,11.0,11.0,16.0,7.0,16.0,15.0,13.0,16.0,15.0,16.0,11.0,15.0,16.0,16.0,16.0,14.0,16.0,16.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,7.0,13.0,16.0,16.0,16.0,13.0,16.0,13.0,16.0,9.0,14.0,11.0,13.0,16.0,16.0,14.0,13.0,16.0
ep5570,15.0,11.0,16.0,16.0,16.0,16.0,12.0,16.0,11.0,11.0,15.0,16.0,16.0,13.0,15.0,12.0,16.0,16.0,16.0,16.0,16.0,12.0,16.0,11.0,16.0,16.0,13.0,10.0,16.0,16.0,16.0,16.0,15.0,12.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,13.0,7.0,14.0,13.0,16.0,16.0,16.0,16.0
ep5571,11.0,14.0,16.0,16.0,16.0,16.0,16.0,11.0,13.0,16.0,16.0,15.0,16.0,16.0,14.0,8.0,12.0,15.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,9.0,14.0,16.0,11.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,9.0,16.0,16.0,15.0,16.0,16.0,11.0,15.0,15.0
ep5572,12.0,15.0,16.0,16.0,16.0,15.0,14.0,16.0,16.0,9.0,9.0,16.0,16.0,13.0,16.0,16.0,16.0,13.0,14.0,15.0,9.0,16.0,16.0,16.0,16.0,15.0,16.0,9.0,16.0,13.0,11.0,11.0,14.0,15.0,16.0,16.0,12.0,16.0,16.0,16.0,12.0,16.0,9.0,15.0,16.0,16.0,9.0,16.0,16.0,16.0
ep5573,11.0,16.0,16.0,16.0,16.0,13.0,13.0,16.0,16.0,13.0,13.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,15.0,14.0,14.0,16.0,16.0,16.0,16.0,11.0,14.0,16.0,14.0,7.0,12.0,15.0,16.0,16.0,16.0,11.0,16.0,13.0,16.0,9.0,12.0,15.0,16.0,16.0,13.0,16.0,16.0,16.0,15.0,14.0
ep5574,14.0,10.0,16.0,13.0,8.0,15.0,14.0,12.0,9.0,11.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,8.0,12.0,14.0,13.0,9.0,16.0,14.0,14.0,16.0,16.0,9.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,13.0,15.0,14.0,16.0,16.0,7.0,15.0,14.0,16.0,11.0,14.0,16.0,11.0,14.0,16.0
ep5575,7.0,16.0,16.0,16.0,9.0,12.0,16.0,9.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,12.0,14.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,14.0,13.0,16.0,16.0,13.0,16.0,16.0,13.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,12.0,13.0,15.0,15.0,15.0,14.0,14.0,13.0
ep5576,13.0,16.0,12.0,16.0,16.0,15.0,16.0,13.0,7.0,9.0,16.0,16.0,16.0,15.0,15.0,16.0,11.0,16.0,16.0,15.0,16.0,13.0,16.0,11.0,13.0,15.0,16.0,16.0,12.0,14.0,7.0,14.0,10.0,16.0,13.0,14.0,12.0,16.0,15.0,13.0,16.0,8.0,16.0,12.0,11.0,16.0,16.0,16.0,16.0,16.0
ep5577,16.0,16.0,16.0,16.0,16.0,7.0,14.0,12.0,16.0,12.0,15.0,16.0,15.0,9.0,16.0,13.0,15.0,16.0,7.0,16.0,15.0,16.0,16.0,10.0,16.0,16.0,15.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,9.0,12.0,16.0,14.0,16.0,14.0,15.0,12.0,15.0,16.0,16.0,16.0,12.0,16.0,13.0,15.0
ep5578,16.0,16.0,16.0,16.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,15.0,14.0,16.0,11.0,16.0,16.0,16.0,16.0,14.0,16.0,8.0,12.0,14.0,14.0,13.0,15.0,16.0,16.0,9.0,16.0,16.0,10.0,14.0,16.0,16.0,15.0,13.0,16.0,16.0,7.0,13.0,16.0,16.0,11.0,16.0
ep5579,16.0,12.0,14.0,14.0,13.0,14.0,16.0,16.0,11.0,16.0,15.0,14.0,7.0,14.0,16.0,16.0,16.0,11.0,16.0,11.0,15.0,15.0,16.0,13.0,9.0,14.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,10.0,14.0,16.0,13.0,16.0,11.0,16.0,16.0,16.0,16.0,8.0,16.0,16.0,14.0,14.0,16.0,16.0
ep5580,16.0,16.0,16.0,13.0,14.0,13.0,16.0,16.0,16.0,16.0,14.0,16.0,13.0,13.0,16.0,10.0,16.0,16.0,16.0,16.0,16.0,13.0,7.0,16.0,16.0,16.0,14.0,13.0,16.0,13.0,16.0,14.0,7.0,12.0,16.0,16.0,16.0,16.0,9.0,10.0,12.0,11.0,16.0,16.0,16.0,16.0,16.0,9.0,16.0,13.0
ep5581,12.0,16.0,16.0,16.0,13.0,9.0,16.0,16.0,16.0,16.0,7.0,16.0,16.0,16.0,14.0,16.0,16.0,13.0,16.0,10.0,16.0,11.0,9.0,15.0,12.0,16.0,10.0,16.0,16.0,9.0,15.0,16.0,16.0,9.0,11.0,16.0,15.0,11.0,16.0,13.0,16.0,13.0,12.0,16.0,16.0,16.0,16.0,15.0,13.0,16.0
ep5582,13.0,16.0,16.0,16.0,16.0,14.0,14.0,14.0,16.0,16.0,15.0,16.0,16.0,16.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,10.0,16.0,16.0,14.0,16.0,14.0,15.0,16.0,16.0,14.0,15.0,15.0,8.0,11.0,16.0,16.0,15.0,16.0,9.0,9.0,16.0,16.0,10.0,16.0,15.0
ep5583,12.0,16.0,16.0,16.0,16.0,12.0,16.0,16.0,11.0,12.0,15.0,16.0,16.0,14.0,16.0,16.0,11.0,16.0,16.0,13.0,16.0,7.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,14.0,16.0,16.0,14.0,16.0,7.0,15.0,13.0,16.0,16.0,14.0,16.0,13.0,13.0,16.0,15.0,16.0,11.0,12.0,16.0
ep5584,16.0,9.0,16.0,16.0,16.0,16.0,12.0,16.0,16.0,16.0,12.0,16.0,16.0,16.0,14.0,13.0,16.0,16.0,15.0,16.0,16.0,14.0,14.0,14.0,16.0,16.0,16.0,16.0,9.0,10.0,16.0,16.0,11.0,16.0,16.0,16.0,16.0,14.0,13.0,16.0,13.0,16.0,16.0,15.0,16.0,11.0,9.0,16.0,8.0,16.0
ep5585,16.0,14.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,14.0,16.0,8.0,13.0,13.0,9.0,10.0,15.0,16.0,13.0,16.0,14.0,16.0,15.0,16.0,9.0,12.0,12.0,14.0,7.0,14.0,16.0,16.0,16.0,11.0,12.0,14.0,15.0,16.0,15.0,16.0,16.0,10.0,14.0,16.0,16.0,16.0,9.0
ep5586,12.0,11.0,16.0,16.0,15.0,16.0,16.0,11.0,16.0,16.0,15.0,16.0,16.0,16.0,13.0,16.0,14.0,15.0,13.0,12.0,16.0,10.0,16.0,16.0,16.0,14.0,15.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,13.0,13.0,16.0,16.0,14.0,16.0,13.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,16.0,11.0
ep5587,13.0,16.0,16.0,15.0,16.0,11.0,14.0,16.0,8.0,16.0,16.0,16.0,14.0,16.0,11.0,14.0,12.0,16.0,15.0,14.0,15.0,13.0,16.0,16.0,12.0,16.0,16.0,16.0,13.0,15.0,16.0,15.0,16.0,7.0,16.0,11.0,16.0,14.0,7.0,16.0,9.0,16.0,16.0,16.0,7.0,16.0,16.0,12.0,13.0,13.0
ep5588,16.0,12.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,8.0,16.0,12.0,13.0,9.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,7.0,11.0,16.0,16.0,14.0,16.0,16.0,16.0,12.0,13.0,13.0,16.0,11.0,14.0,15.0,16.0,7.0,13.0,13.0,16.0,14.0,15.0,7.0,16.0,16.0,16.0,13.0
ep5589,16.0,16.0,16.0,16.0,11.0,12.0,13.0,16.0,11.0,16.0,13.0,16.0,14.0,15.0,13.0,16.0,15.0,7.0,16.0,15.0,7.0,16.0,13.0,16.0,9.0,16.0,16.0,13.0,16.0,16.0,12.0,15.0,15.0,16.0,15.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,9.0,16.0,10.0,14.0,16.0,15.0
ep5590,9.0,16.0,14.0,12.0,7.0,11.0,16.0,14.0,15.0,16.0,13.0,12.0,14.0,16.0,16.0,7.0,14.0,16.0,15.0,16.0,14.0,16.0,12.0,13.0,15.0,16.0,16.0,16.0,11.0,10.0,16.0,16.0,15.0,13.0,7.0,16.0,16.0,15.0,15.0,16.0,13.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,9.0,16.0
ep5591,16.0,16.0,16.0,16.0,16.0,7.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,14.0,12.0,16.0,16.0,16.0,16.0,16.0,7.0,15.0,16.0,16.0,15.0,13.0,7.0,13.0,16.0,16.0,16.0,16.0,16.0,13.0,9.0,15.0,15.0,16.0,16.0,16.0,15.0,14.0,15.0,15.0,11.0,16.0,15.0,16.0,15.0,16.0
ep5592,15.0,7.0,13.0,16.0,14.0,16.0,16.0,16.0,16.0,13.0,15.0,12.0,16.0,16.0,16.0,16.0,7.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,13.0,11.0,16.0,16.0,16.0,9.0,16.0,8.0,16.0,15.0,13.0,16.0,11.0,16.0,16.0,16.0,7.0,16.0,12.0,9.0,16.0,16.0,16.0,11.0,16.0,16.0
ep5593,16.0,9.0,16.0,15.0,16.0,16.0,9.0,16.0,16.0,13.0,15.0,12.0,16.0,16.0,15.0,7.0,14.0,9.0,16.0,16.0,13.0,14.0,16.0,16.0,16.0,16.0,7.0,14.0,14.0,16.0,16.0,15.0,12.0,14.0,14.0,11.0,16.0,16.0,16.0,15.0,9.0,15.0,14.0,16.0,14.0,9.0,16.0,16.0,9.0,16.0
ep5594,16.0,16.0,16.0,15.0,13.0,14.0,16.0,12.0,16.0,16.0,15.0,9.0,16.0,16.0,12.0,7.0,16.0,11.0,15.0,12.0,16.0,11.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,12.0,8.0,16.0,16.0,16.0,14.0,16.0,9.0,16.0,16.0,11.0
ep5595,13.0,11.0,15.0,16.0,13.0,16.0,16.0,13.0,16.0,16.0,11.0,16.0,16.0,12.0,16.0,15.0,16.0,13.0,16.0,16.0,16.0,16.0,12.0,16.0,7.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,7.0,14.0,12.0,16.0,16.0,15.0,16.0,14.0,13.0,16.0,12.0,16.0,16.0,15.0
ep5596,13.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,11.0,14.0,10.0,16.0,13.0,16.0,12.0,16.0,16.0,13.0,10.0,13.0,16.0,16.0,14.0,14.0,9.0,16.0,16.0,16.0,13.0,16.0,15.0,16.0,16.0,16.0,12.0,9.0,16.0,16.0,16.0,16.0,16.0,7.0,16.0,16.0,16.0,16.0,14.0,7.0,16.0
ep5597,7.0,16.0,16.0,16.0,15.0,11.0,15.0,15.0,13.0,15.0,11.0,7.0,16.0,11.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,14.0,16.0,11.0,13.0,8.0,10.0,16.0,16.0,15.0,16.0,11.0,15.0,13.0,14.0,16.0,16.0,12.0,16.0,15.0,16.0,16.0,15.0,16.0,16.0,13.0,12.0,16.0
ep5598,16.0,11.0,16.0,16.0,9.0,16.0,16.0,16.0,16.0,13.0,15.0,15.0,16.0,10.0,9.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,16.0,14.0,16.0,13.0,16.0,9.0,9.0,16.0,15.0,16.0,16.0,13.0,16.0,15.0,16.0,7.0,9.0,14.0,16.0,16.0,15.0,7.0,16.0,10.0,13.0,16.0
ep5599,16.0,16.0,13.0,14.0,7.0,16.0,16.0,11.0,14.0,16.0,15.0,14.0,13.0,13.0,13.0,16.0,11.0,11.0,11.0,16.0,12.0,16.0,16.0,11.0,9.0,13.0,16.0,15.0,15.0,7.0,14.0,16.0,14.0,12.0,9.0,16.0,16.0,13.0,12.0,16.0,12.0,15.0,14.0,16.0,16.0,15.0,16.0,16.0,16.0,12.0
ep5600,15.0,7.0,16.0,16.0,16.0,16.0,10.0,16.0,16.0,13.0,16.0,16.0,9.0,12.0,8.0,11.0,14.0,13.0,16.0,16.0,16.0,11.0,14.0,15.0,15.0,14.0,16.0,16.0,7.0,16.0,16.0,14.0,15.0,12.0,7.0,16.0,16.0,16.0,13.0,16.0,11.0,13.0,12.0,15.0,16.0,15.0,16.0,16.0,16.0,15.0
ep5601,10.0,11.0,16.0,16.0,16.0,11.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,14.0,10.0,16.0,12.0,16.0,13.0,16.0,14.0,16.0,11.0,16.0,9.0,16.0,16.0,16.0,16.0,15.0,15.0,16.0,15.0,14.0,16.0,16.0,16.0,16.0,15.0,13.0,14.0,13.0,12.0,9.0,16.0,16.0,13.0,15.0,7.0,14.0
ep5602,14.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,9.0,7.0,15.0,9.0,11.0,16.0,7.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,13.0,11.0,13.0,14.0,16.0,16.0,9.0,16.0,16.0,16.0,16.0,7.0,16.0,15.0,16.0,16.0,15.0,16.0,8.0,16.0,16.0,16.0,10.0,10.0,16.0,14.0,12.0
